Price,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,
2013-06-13,21.694664001464844,21.760465459529907,21.410184227241995,21.496270758373438,83106340
2013-06-14,21.646181106567383,21.885144517773156,21.623670129221367,21.771352597616602,90136592
2013-06-17,21.92348289489746,22.002147219122655,21.726326702738213,21.74982654480958,86173794
2013-06-18,22.278961181640625,22.28836111960116,21.97543335823747,21.982855558344156,87000883
2013-06-19,22.280445098876953,22.531775025819023,22.201778875314936,22.29751350600246,117073180
2013-06-20,21.886133193969727,22.288362281308256,21.850759342561886,22.11495406569369,135385563
2013-06-21,21.791881561279297,22.013280210266473,21.597445691519084,21.97518602580255,159889066
2013-06-24,21.516307830810547,21.677843923321788,21.354525468265805,21.568009382766274,121128323
2013-06-25,21.427499771118164,21.76095884986154,21.385694488063432,21.70109439681584,102510801
2013-06-26,21.611791610717773,21.719398341270743,21.535601354989907,21.614265677054096,73530581
2013-06-27,21.69639778137207,21.88489667243476,21.68600897370014,21.739193834274438,77348840
2013-06-28,21.778026580810547,21.814391189683842,21.62515162918177,21.642714469818586,94324230
2013-07-01,21.96380615234375,22.06770368668282,21.892562128796957,21.928430410594313,69250599
2013-07-02,21.826019287109375,22.040986489929793,21.701342249793793,22.021195852545105,75943592
2013-07-03,21.927936553955078,21.99571764387404,21.73177110839335,21.766402357829026,42036977
2013-07-05,22.102582931518555,22.150078946855196,21.95044678379718,22.016496403720893,68331166
2013-07-08,22.389535903930664,22.418726480439183,22.19139082375121,22.24408124460967,79075287
2013-07-09,22.393247604370117,22.58397238411618,22.213654230436465,22.535735660800754,79472771
2013-07-10,22.41179847717285,22.539195847764038,22.27302153773198,22.34896552568187,68592140
2013-07-11,22.764307022094727,22.77840692825599,22.474384687197702,22.58520809312813,103755449
2013-07-12,22.832582473754883,22.832582473754883,22.64062067250983,22.758369948947568,103113050
2013-07-15,22.874387741088867,22.956268735534845,22.66832603387601,22.86474153365951,78713937
2013-07-16,22.748722076416016,22.9555244731008,22.60747107240371,22.93474686206038,79617311
2013-07-17,22.722503662109375,22.928070953086372,22.666844737213093,22.783108826170565,60469809
2013-07-18,22.52781867980957,22.75837100464915,22.342536470798617,22.733385962272962,145924920
2013-07-19,22.179515838623047,22.33659822534876,21.660278228579504,21.932389554094073,295475379
2013-07-22,22.52831268310547,22.57704573358892,22.18941102069969,22.313099196877165,116563276
2013-07-23,22.357629776000977,22.585211732149098,22.2529896252393,22.528315769515785,82134711
2013-07-24,22.33536148071289,22.51841777964976,22.28093959378366,22.443216385698573,83451629
2013-07-25,21.95935821533203,22.18570313983041,21.919282497836818,22.111986931137842,120493954
2013-07-26,21.901222229003906,22.016003008562517,21.818352362659763,21.941790481095797,71374530
2013-07-29,21.825031280517578,22.135484985398296,21.79089446318091,21.89009014388013,75959652
2013-07-30,22.03900718688965,22.155024993288098,21.79039570736534,21.903941341640447,70487217
2013-07-31,21.960590362548828,22.17729094281043,21.921753578221885,22.090215542020818,87265872
2013-08-01,22.36801528930664,22.37617819357765,22.13993703785224,22.13993703785224,85856610
2013-08-02,22.426149368286133,22.436786339674484,22.283909475731512,22.348720172995662,68812965
2013-08-05,22.387310028076172,22.400174795764073,22.24383310639361,22.396958130245878,52584363
2013-08-06,22.178775787353516,22.50382573314095,22.157996278213247,22.37964311278612,60469809
2013-08-07,22.03232765197754,22.225280213184483,21.99373713973615,22.140925153560666,55374783
2013-08-08,22.08205223083496,22.160716561329565,21.89973663380184,22.152057328224426,59743096
2013-08-09,22.026395797729492,22.152802429247696,22.016251365763722,22.03010500366581,53146462
2013-08-12,21.905179977416992,21.94203902456094,21.80969350615777,21.93956495787183,55286453
2013-08-13,21.79979705810547,21.97914224898562,21.67487185727955,21.93783140124264,57004870
2013-08-14,21.516799926757812,21.774563165266922,21.451246639734734,21.728552350470466,83600184
2013-08-15,21.265718460083008,21.395836178619557,21.22465387945935,21.38396217431319,75048249
2013-08-16,21.19769287109375,21.334490202080122,21.18853920268232,21.305794057813497,67255147
2013-08-19,21.413896560668945,21.57097896219616,21.21104960709042,21.21748104405599,72707508
2013-08-20,21.408205032348633,21.573696587951268,21.361697887234282,21.480684192107294,49504863
2013-08-21,21.504928588867188,21.692436684330282,21.434921600982253,21.537580204161053,70555472
2013-08-22,21.613277435302734,21.639003179423703,21.527685346136774,21.588292395596437,34926424
2013-08-23,21.52669334411621,21.719397721462446,21.515315670309228,21.715192187687634,43245489
2013-08-26,21.432201385498047,21.642716803364554,21.423790316483352,21.521502690307248,42257801
2013-08-27,21.030466079711914,21.366399239979483,20.974807158362452,21.264729499334024,69623993
2013-08-28,20.990886688232422,21.16058378885811,20.971590484133543,21.03294013755413,53395392
2013-08-29,21.16107749938965,21.28352863762624,20.99187483899862,21.003748842842537,59361671
2013-08-30,20.950069427490234,21.225643686363032,20.916921482692675,21.169242168449113,74743109
2013-09-03,21.28352928161621,21.427254365357808,21.124467258176292,21.134609794631928,82210996
2013-09-04,21.56182289123535,21.60808187260826,21.15464762040812,21.282785699733434,81954037
2013-09-05,21.75798988342285,21.76590651719791,21.561328121735848,21.608081536803667,51845604
2013-09-06,21.75848960876465,21.86238526096268,21.614021912530347,21.829237311831303,62698130
2013-09-09,21.9680118560791,22.010065304571885,21.828740473300936,21.861145819934457,49569103
2013-09-10,21.983346939086914,22.06572236139577,21.8678235740966,22.016743046158084,51697050
2013-09-11,22.169374465942383,22.188668776033623,21.919279667323295,21.98013299310247,64665477
2013-09-12,22.091947555541992,22.2116745769986,22.016497992867762,22.19930613784273,43984248
2013-09-13,21.99324607849121,22.156761819766142,21.88860782503806,22.127571240298774,53214717
2013-09-16,21.960840225219727,22.18941293317009,21.88934992327016,22.169624187233232,53660381
2013-09-17,21.920019149780273,21.97642066305231,21.793610652899996,21.952178223078434,50564822
2013-09-18,22.34575080871582,22.36183034739027,21.844820515107656,21.92595891295937,77678069
2013-09-19,22.223796844482422,22.411801288130643,22.149832479259672,22.411801288130643,64155573
2013-09-20,22.34055519104004,22.365788395976566,22.15527299569305,22.223794786665955,174463490
2013-09-23,21.929672241210938,22.302958921019435,21.897513160594293,22.16838749018976,71362485
2013-09-24,21.938079833984375,22.018723799765432,21.803510307246693,21.929670659351956,59694916
2013-09-25,21.70035171508789,21.93090402359675,21.66002973546035,21.93090402359675,66207234
2013-09-26,21.723608016967773,21.836905500572406,21.645189949955324,21.72682468269521,50584897
2013-09-27,21.679576873779297,21.707528524493025,21.553910950245175,21.640738192455483,50540732
2013-09-30,21.667699813842773,21.789656525010695,21.479697267480244,21.498745307661572,69154239
2013-10-01,21.942039489746094,21.958611569267667,21.770114583826985,21.77506082292516,67644602
2013-10-02,21.966527938842773,22.000416587838767,21.71494795937969,21.83640833273914,60036190
2013-10-03,21.672151565551758,22.117671072196558,21.57345033229876,21.96677385645114,84997401
2013-10-04,21.57963752746582,21.707283088230618,21.521504532657353,21.645190828614588,54523605
2013-10-07,21.416122436523438,21.62020642323355,21.375800452534385,21.45842405280136,51937949
2013-10-08,21.11754035949707,21.422057025221942,21.06707584408935,21.405731217429466,78039419
2013-10-09,21.17171859741211,21.33968424225329,20.853101986507713,21.182107404678888,106449509
2013-10-10,21.477964401245117,21.492558741573536,21.27932300221117,21.369118735065204,90550137
2013-10-11,21.570730209350586,21.60758925666297,21.405238637465796,21.423295914485976,56567236
2013-10-14,21.67264747619629,21.67611230610524,21.407463905953232,21.43888038447157,49930453
2013-10-15,21.818599700927734,21.90814917272442,21.620454610871537,21.66399136619365,63914673
2013-10-16,22.214889526367188,22.222311725918257,21.868071244792183,21.91408395660839,80604999
2013-10-17,21.986318588256836,22.186939635032985,21.910622755399583,22.090216129501542,170902191
2013-10-18,25.01961326599121,25.119799706572834,24.09418918585491,24.158011013620197,464390148
2013-10-21,24.818994522094727,25.207369957304,24.72622838570032,25.0208507099586,145675990
2013-10-22,24.910520553588867,25.058945607052117,24.63321481522114,24.86104679869102,88675135
2013-10-23,25.514358520507812,25.596982112778733,24.75294276188744,24.762094534769723,106927293
2013-10-24,25.369400024414062,25.74095520886696,25.35084641859903,25.525739822321263,83997668
2013-10-25,25.11336898803711,25.450291037849457,25.003040007468485,25.450291037849457,81524432
2013-10-28,25.108421325683594,25.31695712132044,25.05869940248086,25.113369459314317,46521724
2013-10-29,25.63384246826172,25.651157146055414,25.07131435037888,25.209843139037723,64440637
2013-10-30,25.489871978759766,25.665259819973503,25.38053186859727,25.663280187707663,53162522
2013-10-31,25.493825912475586,25.76445202585429,25.330312098127795,25.45300949998717,65845885
2013-11-01,25.406259536743164,25.627908275030233,25.358270973729496,25.523762560509496,51524405
2013-11-04,25.38325309753418,25.538109600174295,25.282325947357933,25.516587492076006,45722740
2013-11-05,25.26970672607422,25.52029594924037,25.168285151914336,25.240764314889365,47433127
2013-11-06,25.300134658813477,25.40526733416932,25.117572791973057,25.370636084945396,36652871
2013-11-07,24.93402099609375,25.329324157821517,24.92635252659548,25.296670647756862,67435822
2013-11-08,25.133899688720703,25.195001179931836,24.9476267139176,24.953811880681545,51825529
2013-11-11,24.99932861328125,25.131427864354794,24.93526051439828,24.972612102383955,44670812
2013-11-12,25.028764724731445,25.1717453079086,24.86104537114104,24.927835694171893,48906630
2013-11-13,25.54058265686035,25.54998259490806,24.89815315453207,24.904338321345005,63412799
2013-11-14,25.608858108520508,25.720670390210962,25.48813842889182,25.576450865532546,46842923
2013-11-15,25.567546844482422,25.677379492152255,25.487149149372076,25.59995219256342,51243355
2013-11-18,25.517822265625,25.943058619924305,25.460680041244746,25.6217198022957,70651832
2013-11-19,25.36073875427246,25.596981794353894,25.307553902176856,25.522028566998074,45433661
2013-11-20,25.28925323486328,25.56260164079648,25.241014612268557,25.478246565964543,38692487
2013-11-21,25.580162048339844,25.685048459067477,25.380531763829612,25.40526864231827,43835693
2013-11-22,25.526233673095703,25.632108948946787,25.460185944695695,25.564081588360402,50356042
2013-11-25,25.873546600341797,26.053139970270397,25.603661163802364,25.65659974931817,64761837
2013-11-26,26.182268142700195,26.258706570690755,25.799581568306124,25.939595551274703,91794785
2013-11-27,26.29853630065918,26.41950225417952,26.221603431840535,26.27181978914877,45112461
2013-11-29,26.21146011352539,26.385362756017088,26.207997177867327,26.275035671886826,47890836
2013-12-02,26.085050582885742,26.378684024915604,25.993027049554012,26.30842886800718,55133884
2013-12-03,26.05487060546875,26.306696862884955,25.949984201081854,25.997726487341875,67295297
2013-12-04,26.17658042907715,26.320057353680436,25.97422791573709,26.00811846184542,47842656
2013-12-05,26.155797958374023,26.21318834283793,26.001189645529088,26.152335023143788,45517975
2013-12-06,26.46575927734375,26.4689740484328,26.22357922384046,26.463779645176363,57366220
2013-12-09,26.67033576965332,26.773492602145406,26.419994706425708,26.493464633970802,59526286
2013-12-10,26.83162498474121,27.02086646257103,26.60874112478619,26.62111145843547,74433955
2013-12-11,26.649309158325195,26.996373712242118,26.596865009844862,26.899403943696704,68728650
2013-12-12,26.467985153198242,26.78907580727431,26.44423714475263,26.705711507684516,64099363
2013-12-13,26.24114227294922,26.6245714249235,26.169403817708368,26.60255488562198,86820208
2013-12-16,26.542694091796875,26.584993814203845,26.271325336587253,26.32055282489696,64320188
2013-12-17,26.465511322021484,26.735148591658994,26.428900440137095,26.538734980175125,61658247
2013-12-18,26.833852767944336,26.838799007016625,26.19785470158611,26.514739836421864,88743390
2013-12-19,26.870216369628906,27.012950701832978,26.693591489776242,26.735396777954506,66877738
2013-12-20,27.2264347076416,27.24004018074952,26.914249530696523,26.921669836762206,130953011
2013-12-23,27.584630966186523,27.60194753968212,27.337752815599107,27.40503758284739,69122119
2013-12-24,27.50398826599121,27.58809327595046,27.41147029233557,27.581415568895785,29478078
2013-12-26,27.64301109313965,27.68110717453252,27.426064234005242,27.557667156648836,53712576
2013-12-27,27.666261672973633,27.712766924135057,27.531195829260767,27.705841053498933,63023345
2013-12-30,27.445110321044922,27.718210519498125,27.43422518588325,27.71425314961425,49629328
2013-12-31,27.723405838012695,27.730579873553644,27.365952460601346,27.51388118711876,54519590
2014-01-02,27.5356502532959,27.65018476601493,27.415426902639467,27.59353697352672,73129082
2014-01-03,27.33478355407715,27.629900316683912,27.333052086214245,27.582158026661023,66917888
2014-01-06,27.63954734802246,27.67764153391479,27.37040450817628,27.532929471638443,71037271
2014-01-07,28.172388076782227,28.19292131432382,27.734538903151073,27.829529043389844,102486711
2014-01-08,28.23101806640625,28.381669026309478,28.034602555866844,28.34901551362979,90036218
2014-01-09,27.959152221679688,28.30498164922738,27.843382574306048,28.285687339460058,83692529
2014-01-10,27.957670211791992,28.177833735659522,27.761502862016737,28.177833735659522,86061375
2014-01-13,27.779558181762695,28.371523084684842,27.635833110335675,27.86589097486849,97118665
2014-01-14,28.433120727539062,28.472702006119945,27.90596834063465,28.149879871393793,99676216
2014-01-15,28.4138240814209,28.571649065151206,28.294343339764783,28.521927148164824,78300393
2014-01-16,28.60182762145996,28.64412923200049,28.398486261235597,28.425697203188317,67608467
2014-01-17,28.461074829101562,28.710921456089746,28.30448687310696,28.617414620682908,108457005
2014-01-21,28.786863327026367,28.794283631874038,28.480118874167232,28.718339643863256,79492846
2014-01-22,28.819520950317383,28.890516815642055,28.66713851813627,28.85885217095593,63091600
2014-01-23,28.697813034057617,28.756934895730428,28.55606757031938,28.695338967238918,78256228
2014-01-24,27.800588607788086,28.53578237633274,27.78005726317178,28.472949414694646,156283602
2014-01-27,27.24152374267578,27.86663859580409,26.77250432107855,27.856744222827636,174796734
2014-01-28,27.780303955078125,27.848085051362204,27.456987368049056,27.46638730655553,88739375
2014-01-29,27.382278442382812,27.74913365427034,27.19674806920886,27.68407479392223,95552818
2014-01-30,28.086549758911133,28.509560216641404,27.885188013818357,28.324276115918043,204419353
2014-01-31,29.214080810546875,29.351867003056697,28.475918572790224,28.976106282963126,223486554
2014-02-03,28.03806495666504,29.232631853070014,28.002939272348872,29.170293330052427,183449044
2014-02-04,28.155073165893555,28.571650288435286,28.12662518862556,28.15086763153017,112897588
2014-02-05,28.279747009277344,28.467008837271436,27.904234484444004,28.284200707850086,96139007
2014-02-06,28.69434928894043,28.69929742243826,28.387358524115044,28.47591912629348,78155853
2014-02-07,29.126754760742188,29.138134329965066,28.709188789905756,28.884080284865856,105843245
2014-02-10,29.01519012451172,29.24945163341842,28.918466629458646,28.987234689193098,78099643
2014-02-11,29.44190788269043,29.48371505911623,28.997379141407517,29.19428717254744,82339476
2014-02-12,29.35557746887207,29.437458466344793,29.224222715991402,29.412719694255944,69238554
2014-02-13,29.68235969543457,29.68235969543457,29.181673758752073,29.208638433828646,73731331
2014-02-14,29.75409507751465,29.793428190223022,29.506722514605407,29.576233178026314,87795852
2014-02-18,29.9539737701416,30.003201255353343,29.684832828615853,29.71971224282807,84672187
2014-02-19,29.742719650268555,29.912913092735394,29.62299072972238,29.815941419151674,84459392
2014-02-20,29.786502838134766,29.855272798276147,29.690273769066902,29.762506664780382,68287001
2014-02-21,29.77858543395996,29.928988223732787,29.755085590053216,29.87802927160934,74771214
2014-02-24,29.99429702758789,30.183538506531708,29.8109925510767,29.817425882366173,67223027
2014-02-25,30.179580688476562,30.290898542231286,29.942596908669742,30.07914797116503,57763704
2014-02-26,30.18378448486328,30.39924613029202,30.025216898510845,30.27852645811018,79585191
2014-02-27,30.160036087036133,30.28421870085037,30.105614197425353,30.13975290783596,50588912
2014-02-28,30.071969985961914,30.283226094790404,29.838697337082984,30.18798779376685,92890878
2014-03-03,29.751373291015625,29.878770666189443,29.490393374423494,29.851805993502094,84507572
2014-03-04,30.053665161132812,30.080629834811624,29.919836344774822,30.05589106330877,58928052
2014-03-05,30.136537551879883,30.255772037498275,29.967086708962235,30.057130616278826,49597208
2014-03-06,30.169933319091797,30.33171568971819,30.144948275752828,30.235981050990596,50914126
2014-03-07,30.050697326660156,30.35249367510261,29.96782746040726,30.347793706233634,60831159
2014-03-10,29.971040725708008,30.121197240707325,29.78600669257117,30.07295862673449,48766105
2014-03-11,29.684585571289062,30.039072350775523,29.601713808267473,30.025464983844053,68776830
2014-03-12,29.865415573120117,29.879021045481807,29.293735675122182,29.595778298182626,78866507
2014-03-13,29.414203643798828,29.94457266049477,29.30783204316985,29.88149154120314,94175675
2014-03-14,29.01197624206543,29.45898098671644,29.005296640900674,29.239311902240306,92099924
2014-03-17,29.489404678344727,29.612350250050604,29.14332899626325,29.17153070236472,86808163
2014-03-18,29.9633731842041,29.97005278513626,29.51315368405183,29.552981230846417,72872123
2014-03-19,29.666278839111328,29.981432490645382,29.546548033771728,29.97673252184568,64757822
2014-03-20,29.614578247070312,29.92255787317216,29.5700507298535,29.6835944779677,67640587
2014-03-21,29.26528549194336,29.923053810415485,29.25069115081811,29.840924648273212,128821050
2014-03-24,28.644132614135742,29.311298993930844,28.347776929732646,29.293736151224735,121939352
2014-03-25,28.66366958618164,28.938749398781205,28.3737491638918,28.84375926708612,96769361
2014-03-26,28.001949310302734,28.98154705622655,27.990321576405854,28.745057741061206,103586819
2014-03-27,27.65727996826172,28.129741443695956,27.382918105135005,28.129741443695956,262719
2014-03-28,27.73305320739746,28.051988048614263,27.66768177568225,27.79297638834146,824257
2014-03-31,27.583492279052734,28.080220867416166,27.581512646715268,28.07477261612185,216593
2014-04-01,28.0881404876709,28.152028616061816,27.669661406805194,27.669661406805194,158434
2014-04-02,28.080219268798828,29.953718579314245,27.842007944650017,29.71402205740063,2942055
2014-04-03,28.21591567993164,29.084570772506908,27.938085173942902,28.221363931228677,101983228
2014-04-04,26.898571014404297,28.613593594853338,26.89163756592432,28.459078096145895,127386783
2014-04-07,26.651445388793945,27.16302970820218,26.106679023865922,26.779712294485837,88033033
2014-04-08,27.480976104736328,27.48592802688193,26.822798590360563,26.871829060510674,63024560
2014-04-09,27.93857765197754,27.999491593670733,27.384401914233482,27.714727677784527,66616395
2014-04-10,26.790109634399414,27.98116611267252,26.73810877500254,27.98116611267252,80737057
2014-04-11,26.277536392211914,26.743062514502036,26.075971954441133,26.374108340865394,78496923
2014-04-14,26.372623443603516,26.946112456920105,26.226032156855663,26.656396607659346,51501009
2014-04-15,26.566761016845703,26.66630526729955,25.676314802892914,26.58557983778712,77101101
2014-04-16,27.562192916870117,27.584972892853028,26.743060973833867,26.891635671244575,97865955
2014-04-17,26.5499210357666,27.213546826470008,26.30477625319631,27.17937401583692,136190888
2014-04-21,26.17947769165039,26.57963428263039,26.02991600925289,26.5499189621733,51334553
2014-04-22,26.48603630065918,26.605884564577924,26.124508087859343,26.18047200807886,47307527
2014-04-23,26.096277236938477,26.43948102964136,26.062106324625802,26.435517976722075,41046384
2014-04-24,26.00812339782715,26.329536075971394,25.857569066477108,26.25128851505319,37663121
2014-04-25,25.563398361206055,25.985346079678415,25.525760721710828,25.876886860128373,42007014
2014-04-28,25.61143684387207,25.683245395034774,24.900764060063835,25.612922041574585,66710653
2014-04-29,26.133914947509766,26.221077484979503,25.57032979646199,25.59905435266928,53981801
2014-04-30,26.082412719726562,26.14877491833058,25.87738154399331,26.128965335081393,35023895
2014-05-01,26.314678192138672,26.392925752389427,25.944731380587296,26.104695119484145,38110345
2014-05-02,26.145307540893555,26.445919900936367,26.030411203163972,26.434034530160694,33770463
2014-05-05,26.139366149902344,26.193348544291087,25.817955322278586,25.99128965355932,20482080
2014-05-06,25.51189613342285,26.089842713206934,25.507934974206606,26.011595137201695,33780490
2014-05-07,25.25535774230957,25.588161384938545,24.925528283953774,25.544084731764016,64486563
2014-05-08,25.306861877441406,25.61539652729123,25.081524815528468,25.181069049175708,40426688
2014-05-09,25.68968391418457,25.74762746169957,24.970098063638044,25.294481148451297,48789585
2014-05-12,26.243860244750977,26.257230812882312,25.7035513810294,25.92641060122018,38250730
2014-05-13,26.40085220336914,26.548434256352763,26.223556723762734,26.291900446572438,33068541
2014-05-14,26.0819149017334,26.396392231816172,26.014561948546667,26.396392231816172,23835261
2014-05-15,25.751588821411133,26.043288087752686,25.624807118474354,26.034867547303616,34087331
2014-05-16,25.783781051635742,25.841724601736555,25.526750912109854,25.821418690286247,29705333
2014-05-19,26.191368103027344,26.236929958068377,25.63288254955755,25.737727290618043,25555972
2014-05-20,26.236431121826172,26.55635671120944,26.06458201007942,26.234944029804772,35695734
2014-05-21,26.690568923950195,26.702602056154987,26.342413203548166,26.391441776374407,23925508
2014-05-22,26.99365997314453,27.11945092494825,26.781695342737766,26.799028965354616,32316482
2014-05-23,27.37202262878418,27.418575243778566,26.926304167551187,27.102610783173297,38643806
2014-05-27,28.02821922302246,28.03069518416452,27.45373751213089,27.535453701743652,42083223
2014-05-28,27.816747665405273,28.121815594771025,27.783071187925827,27.959872221096735,33040464
2014-05-29,27.737510681152344,27.93164534405434,27.66966139411307,27.899454062653334,27082150
2014-05-30,27.72810173034668,27.80040661169998,27.53099477438754,27.773167251791705,35422988
2014-06-02,27.43293571472168,27.778119157479004,27.026838326812708,27.768215313434446,28700582
2014-06-03,26.987712860107422,27.35419296745598,26.8693498029407,27.28733444443962,37332215
2014-06-04,26.973848342895508,27.169468204806506,26.681160201694542,26.817351316735802,36329469
2014-06-05,27.43144989013672,27.483450753336925,26.963445910104504,27.06001785925642,33782496
2014-06-06,27.551794052124023,27.63747139288594,27.185313948769014,27.63747139288594,34735104
2014-06-09,27.838537216186523,27.87716751022304,27.537432336040965,27.592403593021725,29350361
2014-06-10,27.760787963867188,27.911836743528223,27.6295487670608,27.758806437266255,27034019
2014-06-11,27.676101684570312,27.72760622167945,27.486918934886486,27.63450099180451,22002242
2014-06-12,27.305166244506836,27.63400684239517,27.162039779435965,27.599834032534364,29169867
2014-06-13,27.325469970703125,27.352213002559537,27.01842048600984,27.35023147593761,24410836
2014-06-16,26.955028533935547,27.219488455483603,26.81834108547938,27.201660399139932,34051232
2014-06-17,26.892131805419922,27.006531810125395,26.709882514113726,26.951064222687677,28891103
2014-06-18,27.405202865600586,27.414612274870972,26.941160049686427,26.983751503003532,34835379
2014-06-19,27.480976104736328,27.48592802688193,27.164515317335194,27.448290387559528,49136535
2014-06-20,27.55328369140625,27.613703209542685,27.257723623677883,27.577550764439664,90166875
2014-06-23,27.97869110107422,27.981167061931686,27.448782434803842,27.493353519007705,30736155
2014-06-24,27.962350845336914,28.359832583214388,27.783568268701654,27.990579074999875,44142862
2014-06-25,28.65717315673828,28.7220501523085,27.992064132306172,27.994043764401564,39387843
2014-06-26,28.52593421936035,28.84536538382652,28.320408623966784,28.77355683371233,34839390
2014-06-27,28.58734703063965,28.717595468925285,28.41698309632992,28.58437663501414,44738493
2014-06-30,28.490280151367188,28.70273731596534,28.464031553738344,28.657671792799025,26275943
2014-07-01,28.85626220703125,28.9419376548149,28.55812581874259,28.64083087113145,28959290
2014-07-02,28.839672088623047,28.993444992282353,28.74334640637318,28.889939591346856,21127848
2014-07-03,28.958280563354492,28.97214746024731,28.769594151986265,28.889938736536823,14283107
2014-07-07,28.835460662841797,29.04247335760299,28.703727033798188,28.910243399725065,21292298
2014-07-08,28.282773971557617,28.700658252407603,28.037381022214877,28.60814785546925,38190565
2014-07-09,28.529897689819336,28.561592642321326,28.197887805443113,28.30703847027245,22335153
2014-07-10,28.283267974853516,28.5551557886178,27.98166673286593,28.026237822393366,27134293
2014-07-11,28.68342399597168,28.766129053178584,28.299115808688857,28.323382879622486,32434806
2014-07-14,28.9652156829834,28.982054870632588,28.626471241596324,28.852797198039557,37081529
2014-07-15,28.960756301879883,29.011520131549666,28.55366816196127,29.00830157176279,32460877
2014-07-16,28.85576820373535,29.140037718065155,28.83298633007679,29.120228134425744,27942506
2014-07-17,28.413516998291016,28.773061776725797,28.159951687622797,28.700756894598772,60331186
2014-07-18,29.47085952758789,29.556040546870843,28.82308217142803,29.36784855715424,80283816
2014-07-21,29.19302749633789,29.437181514876702,28.983194050363867,29.305944207067967,41242922
2014-07-22,29.45401954650879,29.697182792159605,29.248988374492324,29.254932954305758,33983045
2014-07-23,29.515430450439453,29.608041246975183,29.343084991801547,29.379239328371277,24663528
2014-07-24,29.38517951965332,29.689753021213225,29.30693006198566,29.53870425088613,20702684
2014-07-25,29.170740127563477,29.311388731126257,29.07218664986464,29.23908384997892,18649061
2014-07-28,29.248987197875977,29.343083186414823,28.959421005769812,29.123692585688598,19736037
2014-07-29,29.001863479614258,29.204416792757627,28.898109914828858,29.157369744583562,26997920
2014-07-30,29.09150505065918,29.194516027439914,28.922131870601213,29.04841915669848,20329662
2014-07-31,28.308027267456055,28.90479447903556,28.228788939209355,28.753745705420975,42055146
2014-08-01,28.03415870666504,28.523953776384474,27.87469129337361,28.24859927081718,39105069
2014-08-04,28.384794235229492,28.493745999763355,27.936599793575763,28.181250144465572,28546159
2014-08-05,27.984636306762695,28.32684936364592,27.86280651866212,28.231268172891387,31024946
2014-08-06,28.04921531677246,28.263458879687693,27.733548282099942,27.821701587816403,26687069
2014-08-07,27.899946212768555,28.223340409236865,27.788022177459137,28.129738862494403,22218835
2014-08-08,28.16787338256836,28.241169021438484,27.75087952550262,27.909852501716806,29895854
2014-08-11,28.123802185058594,28.253059867744767,28.0306969472133,28.228298360381785,24294518
2014-08-12,27.868749618530273,28.025741076652555,27.777129591493082,27.957397355797774,30840441
2014-08-13,28.465517044067383,28.476413546312816,28.01831337715584,28.095572078664105,28784812
2014-08-14,28.45907974243164,28.62003237010415,28.272372951497385,28.53485135126896,19709966
2014-08-15,28.401134490966797,28.69332630104264,28.25454130991183,28.6180491311787,30383189
2014-08-18,28.831005096435547,28.9473866306511,28.525935252070962,28.53138350294431,25682318
2014-08-19,29.06376838684082,29.08754102270027,28.922129018131017,28.971653922049544,19573592
2014-08-20,28.946395874023438,29.05584395965622,28.851309120059756,29.01523592566878,20734771
2014-08-21,28.890928268432617,28.946890291726557,28.780489419578814,28.91321570636814,18296094
2014-08-22,28.850814819335938,28.983342196405395,28.75572806493152,28.901824920858985,15781209
2014-08-25,28.733936309814453,28.971653190481923,28.674507563243793,28.95778629351029,27228551
2014-08-26,28.61804962158203,28.81317505085938,28.55465971542022,28.786432019800678,32793789
2014-08-27,28.27831268310547,28.649248370724322,28.233889360898704,28.588828863753637,34067276
2014-08-28,28.189170837402344,28.389744520922196,28.085171001255492,28.207000787999153,25858801
2014-08-29,28.308027267456055,28.329818376039345,28.083635491154297,28.294656699397216,21675347
2014-09-02,28.5918025970459,28.616564101262643,28.28772352039875,28.320409236392607,31568434
2014-09-03,28.622013092041016,28.87210978481208,28.476412564017295,28.72403140135627,24302540
2014-09-04,28.82209014892578,29.02117673779297,28.6854027032051,28.724031105035774,29163850
2014-09-05,29.02513885498047,29.048415161095345,28.820604021830206,28.921139023499986,32647388
2014-09-08,29.205408096313477,29.306931971988405,29.036034930983877,29.05089259177128,28620362
2014-09-09,28.774051666259766,29.169748873742243,28.724030435003513,29.16479695181443,25744488
2014-09-10,28.8775577545166,28.897367337086195,28.57248790968302,28.798319424238226,19547521
2014-09-11,28.7908878326416,28.813669703634318,28.538809631617436,28.741859260950065,24420864
2014-09-12,28.507118225097656,28.805254639598537,28.449671000437828,28.773559684420185,32033708
2014-09-15,28.382314682006836,28.4739347065758,28.140140322961937,28.374390470552612,31951483
2014-09-16,28.721553802490234,28.798318062500563,28.360523845713455,28.365475767525485,29607064
2014-09-17,28.960262298583984,29.09645341314723,28.663364835306783,28.724526944092027,33856699
2014-09-18,29.183122634887695,29.196493203564753,28.971654342049604,29.07070225693767,28891103
2014-09-19,29.5203800201416,29.54018960187495,29.194511737593338,29.293559646260082,74732617
2014-09-22,29.089025497436523,29.414844533623747,28.895385268582938,29.40845666796707,33790518
2014-09-23,28.77999496459961,29.06327369955487,28.773557844833277,29.06327369955487,29428575
2014-09-24,29.11972999572754,29.20094985191669,28.749785049702027,28.796337663080582,34562632
